# Economia do produto = custo de cada posicao liquida executada sozinha - custo da pool.
# Nao se roda P0 por cliente: a entrada ja e liquida por decisao de negocio.
# Valores em bps; BRL sintetico nao deve ser apresentado como projecao comercial.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,finalidade,direcao,aliquota_base,delta_volume_remetido_brl,iof_evitado_brl_base,iof_evitado_bps_base,delta_bps_por_1bp_aliquota
equilibrado,8,1,365,53,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,38766479.14,1356826.769900,39.107783,0.11173652
equilibrado,8,1,365,53,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,66669378.09,0.000000,0.000000,0.19216098
equilibrado,8,1,365,53,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,17389734.42,608640.704700,17.542835,0.05012239
equilibrado,8,7,365,53,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22646561.96,86056.935448,2.480417,0.06527413
equilibrado,8,7,365,53,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,51017864.48,1785625.256800,51.467031,0.14704866
equilibrado,8,7,365,53,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,40161311.59,152612.984042,4.398760,0.11575685
equilibrado,8,7,365,53,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,57665439.50,219128.670100,6.315940,0.16620895
equilibrado,8,7,365,53,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,38489837.20,1347144.302000,38.828706,0.11093916
equilibrado,8,7,365,53,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,66669378.09,0.000000,0.000000,0.19216098
equilibrado,8,7,365,53,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,17312366.28,605932.819800,17.464786,0.04989939
equilibrado,8,1,365,54,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,28528165.47,108407.028786,3.291412,0.08661611
equilibrado,8,1,365,54,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,44807636.53,1568267.278550,47.615122,0.13604321
equilibrado,8,1,365,54,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,55551277.30,211094.853740,6.409180,0.16866263
equilibrado,8,1,365,54,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,29871019.31,113509.873378,3.446343,0.09069323
equilibrado,8,1,365,54,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12913470.69,451971.474150,13.722582,0.03920738
equilibrado,8,1,365,54,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,70988655.75,0.000000,0.000000,0.21553300
equilibrado,8,1,365,54,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,16115456.01,564040.960350,17.125193,0.04892912
equilibrado,8,7,365,54,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,30778449.11,116958.106618,3.551037,0.09344833
equilibrado,8,7,365,54,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,46733198.45,1635661.945750,49.661333,0.14188952
equilibrado,8,7,365,54,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,55222952.29,209847.218702,6.371300,0.16766578
equilibrado,8,7,365,54,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,29688065.05,112814.647190,3.425235,0.09013775
equilibrado,8,7,365,54,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,12913470.69,451971.474150,13.722582,0.03920738
equilibrado,8,7,365,54,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,70075040.42,0.000000,0.000000,0.21275912
equilibrado,8,7,365,54,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,15671933.15,548517.660250,16.653880,0.04758251
equilibrado,8,1,365,55,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,18949595.25,72008.461950,2.357257,0.06203307
equilibrado,8,1,365,55,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,63851245.60,2234793.596000,73.157821,0.20902234
equilibrado,8,1,365,55,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41051265.47,155994.808786,5.106619,0.13438472
equilibrado,8,1,365,55,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,59678073.36,226776.678768,7.423723,0.19536112
equilibrado,8,1,365,55,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,3573949.79,125088.242650,4.094867,0.01169962
equilibrado,8,1,365,55,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,50496682.76,0.000000,0.000000,0.16530508
equilibrado,8,1,365,55,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,20647890.51,722676.167850,23.657403,0.06759258
equilibrado,8,7,365,55,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20255609.53,76971.316214,2.519720,0.06630842
equilibrado,8,7,365,55,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,64892644.38,2271242.553300,74.351008,0.21243145
equilibrado,8,7,365,55,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,40443994.33,153687.178454,5.031077,0.13239677
equilibrado,8,7,365,55,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,59150917.04,224773.484752,7.358146,0.19363543
equilibrado,8,7,365,55,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,3573949.79,125088.242650,4.094867,0.01169962
equilibrado,8,7,365,55,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,50151952.44,0.000000,0.000000,0.16417657
equilibrado,8,7,365,55,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,20647890.51,722676.167850,23.657403,0.06759258
equilibrado,8,1,365,56,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,28425513.84,108016.952592,3.313180,0.08718894
equilibrado,8,1,365,56,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,50805527.03,1778193.446050,54.542129,0.15583465
equilibrado,8,1,365,56,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,37058752.06,140823.257828,4.319440,0.11366948
equilibrado,8,1,365,56,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,41948562.52,159404.537576,4.889380,0.12866788
equilibrado,8,1,365,56,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,19644249.34,687548.726900,21.089028,0.06025437
equilibrado,8,1,365,56,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,48389498.98,0.000000,0.000000,0.14842402
equilibrado,8,1,365,56,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11255046.91,393926.641850,12.082823,0.03452235
equilibrado,8,7,365,56,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,29296707.14,111327.487132,3.414723,0.08986113
equilibrado,8,7,365,56,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,52380334.44,1833311.705400,56.232759,0.16066502
equilibrado,8,7,365,56,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,36244395.68,137728.703584,4.224522,0.11117162
equilibrado,8,7,365,56,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,41931936.01,159341.356838,4.887442,0.12861689
equilibrado,8,7,365,56,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,19812567.75,693439.871250,21.269726,0.06077064
equilibrado,8,7,365,56,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,48406125.49,0.000000,0.000000,0.14847502
equilibrado,8,7,365,56,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11197470.77,391911.476950,12.021013,0.03434575
equilibrado,8,1,365,57,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21043387.93,79964.874134,2.198161,0.05784635
equilibrado,8,1,365,57,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,47875719.71,1675650.189850,46.062093,0.13160598
equilibrado,8,1,365,57,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,38609942.36,146717.780968,4.033138,0.10613520
equilibrado,8,1,365,57,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,33248430.69,126344.036622,3.473082,0.09139690
equilibrado,8,1,365,57,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,40296849.23,1410389.723050,38.770325,0.11077236
equilibrado,8,1,365,57,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,87402476.59,0.000000,0.000000,0.24026142
equilibrado,8,1,365,57,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14911783.91,521912.436850,14.346896,0.04099113
equilibrado,8,7,365,57,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22559579.94,85726.403772,2.356541,0.06201422
equilibrado,8,7,365,57,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,49027423.56,1715959.824600,47.170168,0.13477191
equilibrado,8,7,365,57,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,38573762.83,146580.298754,4.029359,0.10603575
equilibrado,8,7,365,57,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,32416357.37,123182.158006,3.386165,0.08910960
equilibrado,8,7,365,57,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,40035609.78,1401246.342300,38.518982,0.11005423
equilibrado,8,7,365,57,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,87414886.01,0.000000,0.000000,0.24029554
equilibrado,8,7,365,57,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14754027.15,516390.950250,14.195115,0.04055747
equilibrado,8,1,365,58,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20514321.74,77954.422612,2.302454,0.06059090
equilibrado,8,1,365,58,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,50754741.57,1776415.954950,52.468044,0.14990870
equilibrado,8,1,365,58,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,40915426.40,155478.620320,4.592201,0.12084739
equilibrado,8,1,365,58,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,42225152.06,160455.577828,4.739200,0.12471579
equilibrado,8,1,365,58,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,23099290.13,808475.154550,23.879041,0.06822583
equilibrado,8,1,365,58,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,61412474.65,0.000000,0.000000,0.18138727
equilibrado,8,1,365,58,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9382490.35,328387.162250,9.699210,0.02771203
equilibrado,8,7,365,58,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21843945.90,83006.994420,2.451686,0.06451806
equilibrado,8,7,365,58,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,53195545.92,1861844.107200,54.991241,0.15711783
equilibrado,8,7,365,58,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41002861.68,155810.874384,4.602014,0.12110564
equilibrado,8,7,365,58,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,41908306.49,159251.564662,4.703638,0.12377995
equilibrado,8,7,365,58,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,20828799.80,729007.993000,21.531907,0.06151973
equilibrado,8,7,365,58,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,60596878.20,0.000000,0.000000,0.17897833
equilibrado,8,7,365,58,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,9321923.19,326267.311650,9.636599,0.02753314
equilibrado,8,1,365,59,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,25862201.38,98276.365244,3.027741,0.07967739
equilibrado,8,1,365,59,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,54988826.11,1924608.913850,59.294184,0.16941195
equilibrado,8,1,365,59,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,44493364.88,169074.786544,5.208929,0.13707708
equilibrado,8,1,365,59,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,33427871.12,127025.910256,3.913469,0.10298603
equilibrado,8,1,365,59,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,21355496.44,747442.375400,23.027528,0.06579294
equilibrado,8,1,365,59,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,76561613.47,0.000000,0.000000,0.23587433
equilibrado,8,1,365,59,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,15013998.54,525489.948900,16.189522,0.04625578
equilibrado,8,7,365,59,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,27204144.66,103375.749708,3.184845,0.08381171
equilibrado,8,7,365,59,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,57701391.81,2019548.713350,62.219131,0.17776894
equilibrado,8,7,365,59,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,43345227.18,164711.863284,5.074514,0.13353985
equilibrado,8,7,365,59,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,33415296.33,126978.126054,3.911997,0.10294729
equilibrado,8,7,365,59,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,20458815.27,716058.534450,22.060641,0.06303040
equilibrado,8,7,365,59,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,75920754.34,0.000000,0.000000,0.23389994
equilibrado,8,7,365,59,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,15034761.07,526216.637450,16.211910,0.04631974
equilibrado,8,1,365,60,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26671275.24,101350.845912,2.892051,0.07610659
equilibrado,8,1,365,60,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,57514488.45,2013007.095750,57.441240,0.16411783
equilibrado,8,1,365,60,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,39231468.81,149079.581478,4.253992,0.11194716
equilibrado,8,1,365,60,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,44110571.89,167620.173182,4.783049,0.12586970
equilibrado,8,1,365,60,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,21259618.06,744086.632100,21.232543,0.06066441
equilibrado,8,1,365,60,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,64750664.51,0.000000,0.000000,0.18476629
equilibrado,8,1,365,60,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,17526936.32,613442.771200,17.504615,0.05001318
equilibrado,8,7,365,60,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,27492379.10,104471.040580,2.981085,0.07844962
equilibrado,8,7,365,60,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,60962025.02,2133670.875700,60.884386,0.17395539
equilibrado,8,7,365,60,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,37990492.05,144363.869790,4.119429,0.10840602
equilibrado,8,7,365,60,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,44110571.89,167620.173182,4.783049,0.12586970
equilibrado,8,7,365,60,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,20571580.07,720005.302450,20.545381,0.05870109
equilibrado,8,7,365,60,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,64360092.26,0.000000,0.000000,0.18365179
equilibrado,8,7,365,60,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,16438946.11,575363.113850,16.418010,0.04690860
equilibrado,8,1,365,61,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22541185.66,85656.505508,2.797915,0.07362934
equilibrado,8,1,365,61,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,45423485.81,1589822.003350,51.930515,0.14837290
equilibrado,8,1,365,61,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,34063920.18,129442.896684,4.228169,0.11126761
equilibrado,8,1,365,61,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,36660495.12,139309.881456,4.550468,0.11974915
equilibrado,8,1,365,61,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,19397437.61,678910.316350,22.176169,0.06336048
equilibrado,8,1,365,61,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,53226309.11,0.000000,0.000000,0.17386032
equilibrado,8,1,365,61,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,13543146.29,474010.120150,15.483236,0.04423782
equilibrado,8,7,365,61,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23216382.76,88222.254488,2.881723,0.07583482
equilibrado,8,7,365,61,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,46037543.26,1611314.014100,52.632537,0.15037868
equilibrado,8,7,365,61,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,33885278.38,128764.057844,4.205995,0.11068409
equilibrado,8,7,365,61,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,36655593.96,139291.257048,4.549859,0.11973314
equilibrado,8,7,365,61,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,19443385.53,680518.493550,22.228700,0.06351057
equilibrado,8,7,365,61,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,53173961.29,0.000000,0.000000,0.17368933
equilibrado,8,7,365,61,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,13679730.84,478790.579400,15.639387,0.04468396
equilibrado,8,1,365,62,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,24329610.83,92452.521154,2.748991,0.07234186
equilibrado,8,1,365,62,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,59316505.62,2076077.696700,61.730264,0.17637218
equilibrado,8,1,365,62,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41138298.43,156325.534034,4.648196,0.12232095
equilibrado,8,1,365,62,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,53665490.73,203928.864774,6.063638,0.15956941
equilibrado,8,1,365,62,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,13631165.67,477090.798450,14.185857,0.04053102
equilibrado,8,1,365,62,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,48779410.31,0.000000,0.000000,0.14504110
equilibrado,8,1,365,62,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,12688542.15,444098.975250,13.204875,0.03772822
equilibrado,8,7,365,62,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,26976068.82,102509.061516,3.048013,0.08021086
equilibrado,8,7,365,62,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,62765034.97,2196776.223950,65.319124,0.18662607
equilibrado,8,7,365,62,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41465822.27,157570.124626,4.685203,0.12329482
equilibrado,8,7,365,62,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,53665490.73,203928.864774,6.063638,0.15956941
equilibrado,8,7,365,62,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,13231597.38,463105.908300,13.770029,0.03934294
equilibrado,8,7,365,62,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,48779410.31,0.000000,0.000000,0.14504110
equilibrado,8,7,365,62,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11958515.24,418548.033400,12.445142,0.03555755
equilibrado,8,1,365,63,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,16766989.14,63714.558732,2.076465,0.05464381
equilibrado,8,1,365,63,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,69788399.35,2442593.977250,79.604415,0.22744119
equilibrado,8,1,365,63,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,30005862.00,114022.275600,3.715999,0.09778944
equilibrado,8,1,365,63,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,46249665.11,175748.727418,5.727671,0.15072818
equilibrado,8,1,365,63,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,6682377.55,233883.214250,7.622280,0.02177794
equilibrado,8,1,365,63,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,58096376.37,0.000000,0.000000,0.18933675
equilibrado,8,1,365,63,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14636391.72,512273.710200,16.695058,0.04770017
equilibrado,8,7,365,63,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,17709748.05,67297.042590,2.193218,0.05771627
equilibrado,8,7,365,63,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,70924587.08,2482360.547800,80.900412,0.23114403
equilibrado,8,7,365,63,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,29554856.61,112308.455118,3.660145,0.09631961
equilibrado,8,7,365,63,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,45681046.04,173587.974952,5.657252,0.14887505
equilibrado,8,7,365,63,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,6371392.32,222998.731200,7.267554,0.02076444
equilibrado,8,7,365,63,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,58026245.60,0.000000,0.000000,0.18910819
equilibrado,8,7,365,63,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,14566203.68,509817.128800,16.614998,0.04747142
equilibrado,8,1,365,64,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,22957801.32,87239.645016,2.476886,0.06518120
equilibrado,8,1,365,64,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,49386728.60,1728535.501000,49.076136,0.14021753
equilibrado,8,1,365,64,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,52654974.36,200088.902568,5.680873,0.14949665
equilibrado,8,1,365,64,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,48635544.37,184815.068606,5.247222,0.13808479
equilibrado,8,1,365,64,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,24825682.14,868898.874900,24.669553,0.07048444
equilibrado,8,1,365,64,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,74298443.57,0.000000,0.000000,0.21094623
equilibrado,8,1,365,64,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,19024404.16,665854.145600,18.904760,0.05401360
equilibrado,8,7,365,64,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23254216.95,88366.024410,2.508865,0.06602277
equilibrado,8,7,365,64,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,50352894.36,1762351.302600,50.036225,0.14296064
equilibrado,8,7,365,64,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,52492537.93,199471.644134,5.663348,0.14903546
equilibrado,8,7,365,64,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,48635544.37,184815.068606,5.247222,0.13808479
equilibrado,8,7,365,64,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,24541467.30,858951.355500,24.387126,0.06967750
equilibrado,8,7,365,64,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,74431522.15,0.000000,0.000000,0.21132406
equilibrado,8,7,365,64,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,18934383.88,662703.435800,18.815306,0.05375802
equilibrado,8,1,365,65,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,20619865.02,78355.487076,2.250493,0.05922351
equilibrado,8,1,365,65,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,50502116.75,1767574.086250,50.767521,0.14505006
equilibrado,8,1,365,65,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41256784.60,156775.781480,4.502848,0.11849601
equilibrado,8,1,365,65,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,45776709.84,173951.497392,4.996162,0.13147794
equilibrado,8,1,365,65,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,34608407.50,1211294.262500,34.790285,0.09940082
equilibrado,8,1,365,65,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,68070178.82,0.000000,0.000000,0.19550831
equilibrado,8,1,365,65,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,8099444.83,283480.569050,8.142010,0.02326289
equilibrado,8,7,365,65,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,21193622.94,80535.767172,2.313115,0.06087143
equilibrado,8,7,365,65,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,52623237.58,1841813.315300,52.899789,0.15114225
equilibrado,8,7,365,65,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,39858733.15,151463.185970,4.350262,0.11448058
equilibrado,8,7,365,65,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,45300931.98,172143.541524,4.944235,0.13011144
equilibrado,8,7,365,65,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,34174112.46,1196093.936100,34.353708,0.09815345
equilibrado,8,7,365,65,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,68070178.82,0.000000,0.000000,0.19550831
equilibrado,8,7,365,65,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,7908650.55,276802.769250,7.950213,0.02271489
equilibrado,8,1,365,66,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,23258464.68,88382.165784,2.887068,0.07597548
equilibrado,8,1,365,66,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,44141347.96,1544947.178600,50.466830,0.14419094
equilibrado,8,1,365,66,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,43938714.92,166967.116696,5.454103,0.14352903
equilibrado,8,1,365,66,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,44073131.23,167477.898674,5.470788,0.14396811
equilibrado,8,1,365,66,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,23336143.61,816765.026350,26.680227,0.07622922
equilibrado,8,1,365,66,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,55916962.14,0.000000,0.000000,0.18265685
equilibrado,8,1,365,66,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11832351.56,414132.304600,13.527935,0.03865124
equilibrado,8,7,365,66,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,24028419.31,91307.993378,2.982642,0.07849059
equilibrado,8,7,365,66,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,47346131.47,1657114.601450,54.130861,0.15465960
equilibrado,8,7,365,66,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,41409889.98,157357.581924,5.140201,0.13526844
equilibrado,8,7,365,66,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,43871367.07,166711.194866,5.445743,0.14330903
equilibrado,8,7,365,66,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,23512708.61,822944.801350,26.882094,0.07680598
equilibrado,8,7,365,66,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,55916962.14,0.000000,0.000000,0.18265685
equilibrado,8,7,365,66,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,11548018.46,404180.646100,13.202857,0.03772245
equilibrado,8,1,365,67,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,28759304.36,109285.356568,3.413575,0.08983092
equilibrado,8,1,365,67,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,55245792.67,1933602.743450,60.396913,0.17256261
equilibrado,8,1,365,67,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,35116851.47,133444.035586,4.168182,0.10968900
equilibrado,8,1,365,67,ANEXO_V_DISPONIBILIDADE,IN,0.00380000,53882701.07,204754.264066,6.395587,0.16830493
equilibrado,8,1,365,67,ANEXO_V_DISPONIBILIDADE,OUT,0.03500000,29367341.73,1027856.960550,32.105554,0.09173015
equilibrado,8,1,365,67,ANEXO_V_RECEITA_EXPORTACAO,IN,0E-8,50649973.24,0.000000,0.000000,0.15820737
equilibrado,8,1,365,67,ANEXO_V_REMESSA_TERCEIRO,OUT,0.03500000,13561992.80,474669.748000,14.826514,0.04236147
equilibrado,8,7,365,67,ANEXO_V_ATIVOS_VIRTUAIS,IN,0.00380000,30010124.33,114038.472454,3.562041,0.09373791
equilibrado,8,7,365,67,ANEXO_V_ATIVOS_VIRTUAIS,OUT,0.03500000,57028168.31,1995985.890850,62.345478,0.17812994
equilibrado,8,7,365,67,ANEXO_V_BENS_SERVICOS,OUT,0.00380000,34694165.02,131837.827076,4.118011,0.10836872
