# Testes analiticos, nao cotacao nem previsao comercial.
# Base hipotetica: spread=25 bps, tarifa fixa=R$40 e carry=4 bps.
# IOF incerto: BENS_SERVICOS OUT=38 bps e ATIVOS_VIRTUAIS OUT=350 bps na base.
# Cada Ordem e uma posicao liquida; nao ha deducao adicional de autonetting.
# Cada semente representa uma carteira-ano sintetica de 365 dias.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,economia_base_bps,economia_piso_bps,economia_combinada_severa_bps,carry_break_even_base_bps,carry_break_even_piso_bps,spread_minimo_no_piso_bps
equilibrado,8,1,365,144,114.610361,44.882775,28.186830,148.155816,60.453125,0.000000
equilibrado,8,7,365,144,116.754075,44.172535,27.392170,150.113364,59.280277,0.000000
equilibrado,8,1,365,145,117.889807,37.722074,20.689415,149.349352,50.508508,0.000000
equilibrado,8,7,365,145,119.758660,37.367561,20.303381,151.380763,49.986316,0.000000
equilibrado,8,1,365,146,124.587114,34.891396,18.049396,159.345529,47.505481,0.000000
equilibrado,8,7,365,146,126.956936,33.433961,16.420937,160.709099,45.269158,0.000000
equilibrado,8,1,365,147,129.735097,52.072768,35.986621,173.365420,71.979494,0.000000
equilibrado,8,7,365,147,132.164407,50.855356,34.575022,174.478846,69.598315,0.000000
equilibrado,8,1,365,148,127.037934,35.135991,17.855574,158.382653,46.698959,0.000000
equilibrado,8,7,365,148,129.131679,35.211359,17.871533,160.389416,46.643942,0.000000
equilibrado,8,1,365,149,128.507738,50.816960,33.706559,161.720587,66.368857,0.000000
equilibrado,8,7,365,149,130.517771,49.125844,31.820500,162.383052,63.614112,0.000000
equilibrado,8,1,365,150,123.817682,41.985570,25.026852,157.323578,55.990780,0.000000
equilibrado,8,7,365,150,127.579307,41.894283,24.859104,161.272515,55.644890,0.000000
equilibrado,8,1,365,151,131.754549,46.545265,29.439673,165.750937,61.142166,0.000000
equilibrado,8,7,365,151,133.082091,45.039592,27.785278,165.972473,58.817099,0.000000
equilibrado,8,1,365,152,124.272798,38.915549,22.299362,161.059424,53.182555,0.000000
equilibrado,8,7,365,152,126.010840,38.698433,21.939572,161.900208,52.491785,0.000000
equilibrado,8,1,365,153,123.230714,50.950932,34.605771,162.324840,69.460938,0.000000
equilibrado,8,7,365,153,124.542719,49.317549,32.938578,163.680184,67.231599,0.000000
equilibrado,8,1,365,154,120.809768,40.526729,23.921903,156.787215,55.253853,0.000000
equilibrado,8,7,365,154,121.767844,40.487019,23.765790,156.926841,54.847183,0.000000
equilibrado,8,1,365,155,125.119161,49.200640,32.439595,160.762444,65.643737,0.000000
equilibrado,8,7,365,155,126.840522,48.893635,31.990420,161.582505,64.743849,0.000000
equilibrado,8,1,365,156,136.752340,48.417053,30.189578,161.553317,59.781622,0.000000
equilibrado,8,7,365,156,138.376739,48.550537,30.167683,162.077278,59.462622,0.000000
equilibrado,8,1,365,157,134.643200,41.017131,23.603574,166.373902,53.464894,0.000000
equilibrado,8,7,365,157,135.603675,40.887058,23.442442,167.241035,53.220241,0.000000
equilibrado,8,1,365,158,116.678408,40.212127,24.384700,158.810164,57.353881,0.000000
equilibrado,8,7,365,158,119.885431,41.029111,25.079422,161.845965,58.020572,0.000000
equilibrado,8,1,365,159,140.564570,57.543296,39.921503,171.511670,72.574702,0.000000
equilibrado,8,7,365,159,140.665902,57.680901,40.059108,171.632428,72.738688,0.000000
equilibrado,8,1,365,160,116.082513,35.116407,18.617883,151.754598,48.697607,0.000000
equilibrado,8,7,365,160,117.511093,35.016442,18.382468,152.354984,48.207432,0.000000
equilibrado,8,1,365,161,136.201565,43.167831,25.711497,167.850718,55.930975,0.000000
equilibrado,8,7,365,161,136.962297,43.155528,25.666833,168.460998,55.820110,0.000000
equilibrado,8,1,365,162,133.706567,41.766425,25.296671,174.484508,57.254889,0.000000
equilibrado,8,7,365,162,135.266043,43.239854,26.625032,174.967038,58.652221,0.000000
equilibrado,8,1,365,163,122.055227,47.336354,31.025003,161.139637,64.943048,0.000000
equilibrado,8,7,365,163,123.277842,46.006344,29.571996,161.525853,62.787439,0.000000
equilibrado,8,1,365,164,126.747430,38.959374,22.875495,169.488439,54.867508,0.000000
equilibrado,8,7,365,164,129.591271,38.245517,21.920432,170.701533,53.197652,0.000000
equilibrado,8,1,365,165,127.447928,31.902475,14.242945,155.555930,41.937135,0.000000
equilibrado,8,7,365,165,129.965725,32.471317,14.629087,156.967439,42.218185,0.000000
equilibrado,8,1,365,166,140.835582,51.923039,35.027069,179.044536,68.535142,0.000000
equilibrado,8,7,365,166,141.219597,51.730456,34.794775,179.110262,68.145019,0.000000
equilibrado,8,1,365,167,125.665134,42.021294,24.814860,157.370990,55.285883,0.000000
equilibrado,8,7,365,167,127.385772,40.066626,22.731819,158.319642,52.538132,0.000000
equilibrado,8,1,365,168,133.679186,56.099190,39.642540,174.585320,75.587048,0.000000
equilibrado,8,7,365,168,134.446073,55.615055,39.089819,174.851874,74.674704,0.000000
equilibrado,8,1,365,169,131.819881,45.082872,28.574142,171.682039,61.347858,0.000000
equilibrado,8,7,365,169,133.068814,43.819456,27.190606,172.048007,59.338076,0.000000
equilibrado,8,1,365,170,135.116346,48.622511,31.016636,165.164570,61.996136,0.000000
equilibrado,8,7,365,170,136.577944,48.567253,30.906862,166.405058,61.751401,0.000000
equilibrado,8,1,365,171,130.761493,41.587408,24.782158,167.400803,55.968021,0.000000
equilibrado,8,7,365,171,132.267105,41.633304,24.661587,167.661061,55.515081,0.000000
equilibrado,8,1,365,172,111.596978,42.554506,26.911921,153.817728,61.128961,0.000000
equilibrado,8,7,365,172,115.216738,42.502732,26.480320,155.010441,59.706805,0.000000
equilibrado,8,1,365,173,132.389617,31.060119,13.818447,165.247816,41.830583,0.000000
equilibrado,8,7,365,173,132.794412,31.078039,13.799029,165.391344,41.770614,0.000000
equilibrado,8,1,365,174,128.293721,48.818689,31.213108,157.029209,62.231107,0.000000
equilibrado,8,7,365,174,130.027377,49.066830,31.359609,158.206858,62.191143,0.000000
equilibrado,8,1,365,175,122.912716,46.569223,30.028279,160.047142,63.123208,0.000000
equilibrado,8,7,365,175,124.701924,44.775844,28.187923,161.870320,60.685387,0.000000
equilibrado,8,1,365,176,130.547185,44.529827,28.646960,176.606802,62.876421,0.000000
equilibrado,8,7,365,176,132.238882,44.158814,28.089026,176.809780,61.706741,0.000000
equilibrado,8,1,365,177,120.231551,54.584915,38.722922,163.176881,76.266027,0.000000
equilibrado,8,7,365,177,120.581906,53.780718,37.904907,163.501774,75.139363,0.000000
equilibrado,8,1,365,178,133.756764,49.215896,31.525118,162.777191,62.422180,0.000000
equilibrado,8,7,365,178,135.152036,49.162306,31.330786,163.167180,61.897949,0.000000
equilibrado,8,1,365,179,143.081235,53.674165,35.530459,169.605965,66.123883,0.000000
equilibrado,8,7,365,179,143.667606,53.573255,35.357666,169.628447,65.762392,0.000000
equilibrado,8,1,365,180,137.049570,40.527427,22.675033,165.213167,51.672932,0.000000
equilibrado,8,7,365,180,137.845713,39.746055,21.883077,166.053605,50.726092,0.000000
equilibrado,8,1,365,181,127.744921,34.310204,17.719028,165.690970,47.427559,0.000000
equilibrado,8,7,365,181,128.879612,34.333310,17.664833,166.370674,47.255272,0.000000
equilibrado,8,1,365,182,117.990828,34.915626,19.992837,170.041843,53.134792,0.000000
equilibrado,8,7,365,182,119.627579,34.233379,19.173061,170.807843,51.734779,0.000000
equilibrado,8,1,365,183,135.672069,56.426265,37.859493,157.452277,67.821087,0.000000
equilibrado,8,7,365,183,137.668231,55.910264,37.240844,158.853919,66.889771,0.000000
equilibrado,8,1,365,184,119.626824,43.157650,27.502948,164.473403,61.893830,0.000000
equilibrado,8,7,365,184,120.270925,41.670396,26.002380,165.200335,59.851253,0.000000
equilibrado,8,1,365,185,123.310413,35.367116,18.804794,160.349978,48.843316,0.000000
equilibrado,8,7,365,185,127.436634,35.601749,18.696308,162.302248,48.224621,0.000000
equilibrado,8,1,365,186,130.845551,36.932834,19.730852,163.734882,49.087218,0.000000
equilibrado,8,7,365,186,131.247099,36.967804,19.743121,164.013922,49.070431,0.000000
equilibrado,8,1,365,187,132.270058,55.314617,38.417177,168.384144,72.744552,0.000000
equilibrado,8,7,365,187,133.788466,54.625832,37.604744,169.063349,71.395367,0.000000
equilibrado,8,1,365,188,122.948171,28.770932,11.880359,156.861101,39.770816,0.000000
equilibrado,8,7,365,188,125.617858,28.425072,11.328027,158.294208,38.914016,0.000000
equilibrado,8,1,365,189,108.835707,41.636599,27.414643,164.705732,65.480192,0.000000
equilibrado,8,7,365,189,109.837296,39.937613,25.663199,165.588645,62.754767,0.000000
equilibrado,8,1,365,190,123.064992,50.796792,34.328991,160.934422,68.776872,0.000000
equilibrado,8,7,365,190,123.627392,49.792874,33.290549,161.321785,67.363820,0.000000
equilibrado,8,1,365,191,127.136870,40.880300,23.547866,158.039200,53.530626,0.000000
equilibrado,8,7,365,191,130.302818,41.600543,24.188456,161.152855,54.172699,0.000000
equilibrado,8,1,365,192,128.827743,48.344782,31.700854,166.544719,64.997646,0.000000
equilibrado,8,7,365,192,129.349572,47.440283,30.744128,166.692609,63.669183,0.000000
equilibrado,8,1,365,193,133.919191,52.259151,35.120778,168.093932,68.034210,0.000000
equilibrado,8,7,365,193,134.911005,52.035225,34.853004,168.887363,67.597117,0.000000
equilibrado,8,1,365,194,118.470291,36.806995,19.714129,149.550554,49.220438,0.000000
equilibrado,8,7,365,194,120.449320,35.373808,18.145723,150.820481,47.118546,0.000000
equilibrado,8,1,365,195,119.698437,34.113786,18.092340,160.893902,48.714410,0.000000
equilibrado,8,7,365,195,120.144154,33.302867,17.252021,161.189673,47.571548,0.000000
equilibrado,8,1,365,196,126.791522,35.865252,18.587355,158.105674,47.591549,0.000000
equilibrado,8,7,365,196,127.025666,35.409818,18.110018,158.194788,46.983513,0.000000
equilibrado,8,1,365,197,120.846828,41.235669,23.622822,148.087063,53.165762,0.000000
equilibrado,8,7,365,197,123.224324,41.779632,23.995908,149.510063,53.335689,0.000000
equilibrado,8,1,365,198,137.283190,37.387807,19.874563,168.615247,48.831440,0.000000
equilibrado,8,7,365,198,138.838979,36.643429,19.017394,169.415453,47.657692,0.000000
equilibrado,8,1,365,199,108.736714,29.783835,13.985241,148.536343,43.589633,0.000000
equilibrado,8,7,365,199,111.054268,30.008942,14.012276,149.789106,43.394945,0.000000
equilibrado,8,1,365,200,119.978645,38.758932,22.182813,155.998881,53.103024,0.000000
equilibrado,8,7,365,200,123.407356,38.949235,22.057213,157.418843,52.421316,0.000000
equilibrado,8,1,365,201,126.910777,49.246820,32.218382,160.510322,64.732712,0.000000
equilibrado,8,7,365,201,128.969238,49.385668,32.251558,162.067971,64.528328,0.000000
equilibrado,8,1,365,202,116.633905,47.458741,31.154950,154.229600,65.128947,0.000000
equilibrado,8,7,365,202,118.468091,46.842552,30.474039,155.988755,64.096698,0.000000
equilibrado,8,1,365,203,123.680060,37.463762,20.088887,153.484889,49.280269,0.000000
equilibrado,8,7,365,203,125.590407,36.060582,18.536901,154.504825,47.214221,0.000000
equilibrado,8,1,365,204,117.082803,44.899164,29.070687,159.336414,63.568741,0.000000
equilibrado,8,7,365,204,117.382690,42.621391,26.738062,159.196464,60.351487,0.000000
equilibrado,8,1,365,205,127.377590,41.432710,24.193117,159.161980,54.470270,0.000000
equilibrado,8,7,365,205,130.458911,41.441286,24.049968,161.529011,54.040314,0.000000
equilibrado,8,1,365,206,141.443047,54.115413,36.438348,172.031514,68.288030,0.000000
equilibrado,8,7,365,206,143.924932,53.988723,36.090318,172.865526,67.344369,0.000000
equilibrado,8,1,365,207,134.007207,48.357219,30.769992,164.011089,61.740860,0.000000
equilibrado,8,7,365,207,134.784292,47.125385,29.416064,163.829399,59.882045,0.000000
equilibrado,8,1,365,208,102.796076,24.733854,9.318111,144.033315,37.693539,0.000000
equilibrado,8,7,365,208,105.044125,24.741044,9.143609,145.428807,37.310729,0.000000
equilibrado,8,1,365,209,112.063319,47.952672,31.775343,149.470844,66.247983,0.000000
equilibrado,8,7,365,209,113.489268,47.042822,30.848945,151.171343,65.004493,0.000000
equilibrado,8,1,365,210,109.930352,38.908136,22.804622,147.356127,54.738668,0.000000
equilibrado,8,7,365,210,111.318099,38.158513,22.034356,148.979987,53.697406,0.000000
equilibrado,8,1,365,211,120.741337,49.028468,33.665204,169.040975,71.016868,0.000000
equilibrado,8,7,365,211,122.945847,48.439587,32.914791,170.305746,69.523008,0.000000
equilibrado,8,1,365,212,125.519373,48.354275,31.313300,158.680518,63.588126,0.000000
equilibrado,8,7,365,212,126.717598,48.084673,30.982336,159.596838,63.043284,0.000000
equilibrado,8,1,365,213,129.056476,39.819032,23.762369,172.788870,56.078049,0.000000
equilibrado,8,7,365,213,131.171294,39.624989,23.412653,173.907481,55.326643,0.000000
equilibrado,8,1,365,214,123.214174,40.081963,23.456242,159.632207,54.627653,0.000000
equilibrado,8,7,365,214,125.423787,39.488932,22.686181,160.754065,53.353084,0.000000
equilibrado,8,1,365,215,126.979253,52.296102,35.274720,160.659683,68.519916,0.000000
equilibrado,8,7,365,215,127.573616,51.778593,34.703199,160.895117,67.679377,0.000000
equilibrado,8,1,365,216,135.380943,51.838368,34.286337,165.975546,66.021639,0.000000
equilibrado,8,7,365,216,136.923789,51.690304,34.015528,166.683791,65.415001,0.000000
equilibrado,8,1,365,217,123.244384,49.524731,33.084209,161.423959,67.259509,0.000000
equilibrado,8,7,365,217,125.838472,50.363060,33.739439,162.967045,67.621774,0.000000
equilibrado,8,1,365,218,123.742776,48.100156,32.212375,167.559549,67.577366,0.000000
equilibrado,8,7,365,218,123.793199,47.873350,31.946047,167.220175,67.120564,0.000000
equilibrado,8,1,365,219,111.088824,41.263579,26.532709,162.365752,62.824439,0.000000
equilibrado,8,7,365,219,111.919446,41.224874,26.478170,163.378554,62.706159,0.000000
equilibrado,8,1,365,220,136.512447,56.593831,38.708278,164.283632,70.448627,0.000000
equilibrado,8,7,365,220,137.623877,56.558042,38.635487,165.254989,70.269507,0.000000
equilibrado,8,1,365,221,129.025702,46.486510,30.574579,174.283528,65.351241,0.000000
equilibrado,8,7,365,221,128.966380,42.184245,26.243523,173.897824,59.572712,0.000000
equilibrado,8,1,365,222,115.829401,45.832129,30.088849,158.505124,65.135589,0.000000
equilibrado,8,7,365,222,117.974384,45.247444,29.351914,159.859041,63.777580,0.000000
equilibrado,8,1,365,223,122.477259,47.666918,31.214783,160.333658,64.843488,0.000000
equilibrado,8,7,365,223,123.952373,46.793060,30.293192,161.758828,63.555280,0.000000
equilibrado,8,1,365,224,132.354001,38.102961,20.868513,165.272007,50.428072,0.000000
equilibrado,8,7,365,224,133.616374,38.050352,20.730434,166.006763,50.135171,0.000000
equilibrado,8,1,365,225,144.296010,48.762785,30.552572,170.402019,60.233197,0.000000
equilibrado,8,7,365,225,145.291371,48.498007,30.192517,170.677799,59.636759,0.000000
equilibrado,8,1,365,226,123.264765,46.214923,29.369479,157.665292,61.612811,0.000000
equilibrado,8,7,365,226,127.274016,48.811649,31.663721,159.864565,63.776588,0.000000
equilibrado,8,1,365,227,118.662574,33.970806,17.291367,153.400352,46.770438,0.000000
equilibrado,8,7,365,227,119.683144,34.071655,17.371510,154.498455,46.844225,0.000000
equilibrado,8,1,365,228,143.217803,53.486968,35.631697,172.441793,66.907268,0.000000
equilibrado,8,7,365,228,144.367273,53.221316,35.260856,172.799281,66.228230,0.000000
equilibrado,8,1,365,229,129.375854,46.415860,29.512246,164.728524,61.664182,0.000000
equilibrado,8,7,365,229,131.041320,46.488846,29.513769,166.112238,61.511714,0.000000
equilibrado,8,1,365,230,136.320492,46.661212,28.528510,161.876655,58.039682,0.000000
equilibrado,8,7,365,230,138.106010,46.687337,28.409651,162.675787,57.641040,0.000000
equilibrado,8,1,365,231,134.229790,57.649441,40.854376,171.836539,76.082976,0.000000
equilibrado,8,7,365,231,136.081269,56.669416,39.803392,173.435704,74.559471,0.000000
equilibrado,8,1,365,232,129.671241,44.025264,27.008985,164.028879,58.332121,0.000000
equilibrado,8,7,365,232,131.163877,42.721976,25.534925,164.262596,56.199851,0.000000
equilibrado,8,1,365,233,133.047810,38.701774,20.793646,160.018765,49.383708,0.000000
equilibrado,8,7,365,233,133.818398,38.313363,20.336187,160.319678,48.755674,0.000000
equilibrado,8,1,365,234,124.420137,39.159219,21.926388,155.618900,51.719588,0.000000
equilibrado,8,7,365,234,125.293883,39.562001,22.304201,156.462744,52.140668,0.000000
equilibrado,8,1,365,235,114.117215,41.360816,25.756178,157.573669,59.661473,0.000000
equilibrado,8,7,365,235,115.405931,40.222343,24.464300,157.796036,57.602418,0.000000
equilibrado,8,1,365,236,109.966286,41.925113,26.655971,155.239147,61.660566,0.000000
equilibrado,8,7,365,236,111.790607,41.198109,25.812396,156.583292,60.231407,0.000000
equilibrado,8,1,365,237,126.694172,48.840054,32.575869,167.585056,67.061330,0.000000
equilibrado,8,7,365,237,127.232963,48.223321,31.912138,167.807384,66.085609,0.000000
equilibrado,8,1,365,238,120.740479,55.550534,39.440237,161.386922,76.410907,0.000000
equilibrado,8,7,365,238,122.392615,52.210834,36.039343,162.936793,71.800026,0.000000
equilibrado,8,1,365,239,116.401233,44.223914,28.374059,158.223865,62.593734,0.000000
equilibrado,8,7,365,239,117.974917,43.941161,27.924545,158.681442,61.612943,0.000000
equilibrado,8,1,365,240,130.455816,47.604810,29.809116,157.945788,60.176567,0.000000
equilibrado,8,7,365,240,131.270902,47.862859,29.992132,158.257235,60.243936,0.000000
equilibrado,8,1,365,241,128.742263,47.456934,30.820020,166.505349,63.902672,0.000000
equilibrado,8,7,365,241,132.674770,47.924866,30.936034,168.000101,63.240222,0.000000
equilibrado,8,1,365,242,131.821420,48.616722,31.215387,163.082612,62.670853,0.000000
equilibrado,8,7,365,242,133.457632,48.339173,30.928346,164.969394,62.304102,0.000000
equilibrado,8,1,365,243,131.509785,53.411962,36.246058,164.883195,69.341807,0.000000
equilibrado,8,7,365,243,132.582012,53.633239,36.343960,165.037499,69.144303,0.000000
equilibrado,8,1,365,244,114.067446,44.320510,28.309900,153.614310,62.132120,0.000000
equilibrado,8,7,365,244,119.879935,42.397022,25.715987,154.918611,57.374233,0.000000
equilibrado,8,1,365,245,101.306158,29.949544,16.630063,163.723139,51.219590,0.000000
equilibrado,8,7,365,245,105.203902,30.318287,16.642478,165.546709,50.555492,0.000000
equilibrado,8,1,365,246,123.694778,39.616852,23.994784,170.276983,57.255042,0.000000
equilibrado,8,7,365,246,124.037826,39.413624,23.745608,170.249150,56.826478,0.000000
equilibrado,8,1,365,247,127.795782,51.434130,34.271607,160.370449,66.934613,0.000000
equilibrado,8,7,365,247,129.577860,50.078722,32.770753,161.218623,64.761212,0.000000
equilibrado,8,1,365,248,113.231137,38.487564,23.819421,166.110083,59.101647,0.000000
equilibrado,8,7,365,248,114.751304,37.923564,23.230053,168.002830,58.200446,0.000000
equilibrado,8,1,365,249,125.869392,37.631378,20.596283,159.165394,50.390052,0.000000
equilibrado,8,7,365,249,127.535736,36.712189,19.474864,159.375063,48.725963,0.000000
equilibrado,8,1,365,250,130.081024,46.586988,30.780078,176.816920,65.892347,0.000000
equilibrado,8,7,365,250,131.909278,46.378938,30.407010,177.435219,64.979344,0.000000
equilibrado,8,1,365,251,142.889932,42.803716,24.423508,167.256508,52.904671,0.000000
equilibrado,8,7,365,251,144.473680,43.272311,24.730151,167.624264,53.008235,0.000000
equilibrado,8,1,365,252,112.553724,41.898017,26.223575,154.795046,60.133313,0.000000
equilibrado,8,7,365,252,114.783591,40.447583,24.535022,155.481299,57.379167,0.000000
equilibrado,8,1,365,253,119.062075,38.041220,21.762881,157.596972,53.075377,0.000000
equilibrado,8,7,365,253,119.116388,37.860100,21.577897,157.630571,52.830131,0.000000
equilibrado,8,1,365,254,126.310804,55.924543,39.398047,164.501469,75.062577,0.000000
equilibrado,8,7,365,254,128.349851,55.266502,38.519716,164.947114,73.302644,0.000000
equilibrado,8,1,365,255,145.223099,42.480153,24.832341,176.808112,54.549225,0.000000
equilibrado,8,7,365,255,146.597067,42.492125,24.792191,177.929372,54.414573,0.000000
equilibrado,8,1,365,256,120.564110,39.427369,22.465018,153.262700,52.812499,0.000000
equilibrado,8,7,365,256,125.751984,39.560421,22.388007,157.781039,52.378104,0.000000
equilibrado,8,1,365,257,128.747557,42.307015,25.291681,162.897774,56.214509,0.000000
equilibrado,8,7,365,257,130.534119,42.174233,25.020908,163.806714,55.631908,0.000000
equilibrado,8,1,365,258,127.477084,43.176240,25.910124,159.044641,56.513318,0.000000
equilibrado,8,7,365,258,128.997290,41.725336,24.368290,160.071666,54.482787,0.000000
equilibrado,8,1,365,259,127.863949,44.353403,26.865905,157.546432,57.262134,0.000000
equilibrado,8,7,365,259,129.412763,44.412471,26.786793,158.187999,56.914951,0.000000
equilibrado,8,1,365,260,125.091654,34.104982,16.829458,156.060495,45.457765,0.000000
equilibrado,8,7,365,260,127.617196,34.114514,16.622375,157.209457,44.955814,0.000000
equilibrado,8,1,365,261,125.344488,39.224711,22.217945,158.775708,52.434778,0.000000
equilibrado,8,7,365,261,126.349812,39.185806,22.157053,159.815640,52.324262,0.000000
equilibrado,8,1,365,262,118.431215,52.631450,35.924354,152.862227,70.155151,0.000000
equilibrado,8,7,365,262,119.939964,52.792005,36.035097,154.310501,70.159706,0.000000
equilibrado,8,1,365,263,118.409582,30.107277,14.297847,161.285950,43.992133,0.000000
equilibrado,8,7,365,263,119.304181,28.935863,13.048607,161.697956,42.247833,0.000000
equilibrado,8,1,365,264,120.615752,40.264702,24.361570,163.272450,57.169322,0.000000
equilibrado,8,7,365,264,122.478970,40.025373,23.941179,163.912170,56.258312,0.000000
equilibrado,8,1,365,265,122.017161,52.174047,36.325326,165.676162,73.132076,0.000000
equilibrado,8,7,365,265,122.962072,51.614526,35.696589,166.219734,72.093312,0.000000
