# Contrato de leitura: cada Ordem e uma posicao liquida que o cliente decidiu enviar ao orquestrador.
# O baseline executa cada posicao liquida sozinha; nao ha segunda deducao de autonetting.
# Spread, custo fixo e duas regras de IOF ainda nao sao dados calibrados/confirmados.
nome_mix,n_clientes,janela_dias,horizonte_dias,seed_base,volume_bruto_brl,economia_produto_bps,iof_evitado_bps,spread_evitado_bps,fixo_evitado_bps,carry_criado_bps,espera_criada_bps,participacao_iof,participacao_spread,participacao_fixo,participacao_carry,delta_bps_por_1bp_spread,delta_bps_por_1real_fixo,delta_bps_por_1bp_carry,erro_recomposicao_brl
outbound_extremo,4,1,365,33,105417785.10,15.286151,10.403783,2.428979,2.842025,-0.388637,0.000000,0.680602,0.158901,0.185922,-0.025424,0.097159,0.071051,-0.097159,0.00
outbound_extremo,4,7,365,33,105417785.10,15.317151,10.430988,2.428979,2.845820,-0.388637,0.000000,0.681001,0.158579,0.185793,-0.025373,0.097159,0.071145,-0.097159,0.00
outbound_extremo,4,1,365,34,114595989.81,13.114655,8.744290,2.094587,2.610912,-0.335134,0.000000,0.666757,0.159713,0.199084,-0.025554,0.083783,0.065273,-0.083783,0.00
outbound_extremo,4,7,365,34,114595989.81,13.114655,8.744290,2.094587,2.610912,-0.335134,0.000000,0.666757,0.159713,0.199084,-0.025554,0.083783,0.065273,-0.083783,0.00
outbound_extremo,4,1,365,35,108312011.99,14.719178,9.344887,2.986306,2.865795,-0.477809,0.000000,0.634878,0.202885,0.194698,-0.032462,0.119452,0.071645,-0.119452,0.00
outbound_extremo,4,7,365,35,108312011.99,14.719178,9.344887,2.986306,2.865795,-0.477809,0.000000,0.634878,0.202885,0.194698,-0.032462,0.119452,0.071645,-0.119452,0.00
outbound_extremo,4,1,365,36,106985371.18,14.587779,9.595245,2.596350,2.811599,-0.415416,0.000000,0.657759,0.177981,0.192737,-0.028477,0.103854,0.070290,-0.103854,0.00
outbound_extremo,4,7,365,36,106985371.18,14.648229,9.651957,2.596350,2.815338,-0.415416,0.000000,0.658916,0.177247,0.192196,-0.028359,0.103854,0.070383,-0.103854,0.01
outbound_extremo,4,1,365,37,105511456.17,14.156520,9.288262,2.036079,3.157951,-0.325772,0.000000,0.656112,0.143826,0.223074,-0.023012,0.081443,0.078949,-0.081443,0.01
outbound_extremo,4,7,365,37,105511456.17,14.235936,9.363887,2.036079,3.161742,-0.325772,0.000000,0.657764,0.143024,0.222096,-0.022884,0.081443,0.079044,-0.081443,0.01
outbound_extremo,4,1,365,38,98712097.31,19.609695,13.032464,4.076938,3.152602,-0.652310,0.000000,0.664593,0.207904,0.160768,-0.033265,0.163078,0.078815,-0.163078,0.00
outbound_extremo,4,7,365,38,98712097.31,19.686145,13.108915,4.076938,3.152602,-0.652310,0.000000,0.665895,0.207097,0.160143,-0.033135,0.163078,0.078815,-0.163078,0.00
outbound_extremo,4,1,365,39,104417736.21,12.962339,7.856496,2.557727,2.957352,-0.409236,0.000000,0.606102,0.197320,0.228150,-0.031571,0.102309,0.073934,-0.102309,0.00
outbound_extremo,4,7,365,39,104417736.21,13.153866,8.036529,2.557727,2.968844,-0.409236,0.000000,0.610963,0.194447,0.225701,-0.031111,0.102309,0.074221,-0.102309,-0.01
outbound_extremo,4,1,365,40,102664881.27,15.169173,10.118412,2.608298,2.859790,-0.417328,0.000000,0.667038,0.171947,0.188526,-0.027512,0.104332,0.071495,-0.104332,0.00
outbound_extremo,4,7,365,40,102664881.27,15.169173,10.118412,2.608298,2.859790,-0.417328,0.000000,0.667038,0.171947,0.188526,-0.027512,0.104332,0.071495,-0.104332,0.00
outbound_extremo,4,1,365,41,114752127.62,17.724197,11.907740,3.521574,2.858335,-0.563452,0.000000,0.671835,0.198687,0.161267,-0.031790,0.140863,0.071458,-0.140863,0.00
outbound_extremo,4,7,365,41,114752127.62,17.807265,11.987323,3.521574,2.861821,-0.563452,0.000000,0.673170,0.197761,0.160711,-0.031642,0.140863,0.071546,-0.140863,0.00
outbound_extremo,4,1,365,42,117822380.06,19.179413,13.045486,4.000310,2.773667,-0.640050,0.000000,0.680182,0.208573,0.144617,-0.033372,0.160012,0.069342,-0.160012,0.00
outbound_extremo,4,7,365,42,117822380.06,19.179413,13.045486,4.000310,2.773667,-0.640050,0.000000,0.680182,0.208573,0.144617,-0.033372,0.160012,0.069342,-0.160012,0.00
outbound_extremo,4,1,365,43,135408852.70,14.744497,9.913365,3.025916,2.289363,-0.484146,0.000000,0.672343,0.205223,0.155269,-0.032836,0.121037,0.057234,-0.121037,0.01
outbound_extremo,4,7,365,43,135408852.70,14.744497,9.913365,3.025916,2.289363,-0.484146,0.000000,0.672343,0.205223,0.155269,-0.032836,0.121037,0.057234,-0.121037,0.01
outbound_extremo,4,1,365,44,91821353.86,19.533512,13.163307,3.688851,3.271570,-0.590217,0.000000,0.673883,0.188847,0.167485,-0.030216,0.147554,0.081789,-0.147554,0.00
outbound_extremo,4,7,365,44,91821353.86,19.570597,13.196035,3.688851,3.275926,-0.590217,0.000000,0.674279,0.188489,0.167390,-0.030158,0.147554,0.081898,-0.147554,-0.01
outbound_extremo,4,1,365,45,123123317.12,14.700982,9.586672,3.125891,2.488562,-0.500142,0.000000,0.652111,0.212631,0.169279,-0.034021,0.125036,0.062214,-0.125036,0.01
outbound_extremo,4,7,365,45,123123317.12,14.756128,9.638568,3.125891,2.491811,-0.500142,0.000000,0.653191,0.211837,0.168866,-0.033894,0.125036,0.062295,-0.125036,0.00
outbound_extremo,4,1,365,46,95755437.76,10.374709,6.392938,1.214356,2.961712,-0.194297,0.000000,0.616204,0.117050,0.285474,-0.018728,0.048574,0.074043,-0.048574,0.00
outbound_extremo,4,7,365,46,95755437.76,10.452048,6.461922,1.214356,2.970066,-0.194297,0.000000,0.618245,0.116184,0.284161,-0.018589,0.048574,0.074252,-0.048574,0.00
outbound_extremo,4,1,365,47,95292031.66,17.491548,11.690108,3.113624,3.185996,-0.498180,0.000000,0.668329,0.178007,0.182145,-0.028481,0.124545,0.079650,-0.124545,0.00
outbound_extremo,4,7,365,47,95292031.66,17.495745,11.690108,3.113624,3.190193,-0.498180,0.000000,0.668169,0.177965,0.182341,-0.028474,0.124545,0.079755,-0.124545,0.00
outbound_extremo,4,1,365,48,100285364.49,20.226898,13.589469,4.031790,3.250724,-0.645086,0.000000,0.671851,0.199328,0.160713,-0.031892,0.161272,0.081268,-0.161272,-0.01
outbound_extremo,4,7,365,48,100285364.49,20.211415,13.569998,4.031790,3.254712,-0.645086,0.000000,0.671403,0.199481,0.161033,-0.031917,0.161272,0.081368,-0.161272,-0.01
outbound_extremo,4,1,365,49,105197986.71,12.117834,7.906187,1.781864,2.714881,-0.285098,0.000000,0.652442,0.147045,0.224040,-0.023527,0.071275,0.067872,-0.071274,0.01
outbound_extremo,4,7,365,49,105197986.71,12.142827,7.931181,1.781864,2.714881,-0.285098,0.000000,0.653158,0.146742,0.223579,-0.023479,0.071275,0.067872,-0.071274,0.01
outbound_extremo,4,1,365,50,105330917.78,17.741406,12.226000,3.121033,2.893737,-0.499365,0.000000,0.689122,0.175918,0.163106,-0.028147,0.124841,0.072343,-0.124841,-0.01
outbound_extremo,4,7,365,50,105330917.78,17.713885,12.198479,3.121033,2.893737,-0.499365,0.000000,0.688639,0.176191,0.163360,-0.028191,0.124841,0.072343,-0.124841,-0.01
outbound_extremo,4,1,365,51,87900829.04,18.023725,11.831312,3.086789,3.599511,-0.493886,0.000000,0.656430,0.171263,0.199710,-0.027402,0.123472,0.089988,-0.123472,0.00
outbound_extremo,4,7,365,51,87900829.04,18.023725,11.831312,3.086789,3.599511,-0.493886,0.000000,0.656430,0.171263,0.199710,-0.027402,0.123472,0.089988,-0.123472,0.00
outbound_extremo,4,1,365,52,86336014.40,21.437796,14.956312,3.336707,3.678650,-0.533873,0.000000,0.697661,0.155646,0.171596,-0.024903,0.133468,0.091966,-0.133468,0.00
outbound_extremo,4,7,365,52,86336014.40,21.513678,15.027561,3.336707,3.683283,-0.533873,0.000000,0.698512,0.155097,0.171207,-0.024816,0.133468,0.092082,-0.133468,0.00
outbound_extremo,4,1,365,53,104318685.94,15.154777,10.101662,2.450528,2.994670,-0.392085,0.000000,0.666566,0.161700,0.197606,-0.025872,0.098021,0.074867,-0.098021,-0.02
outbound_extremo,4,7,365,53,104318685.94,15.167856,10.110907,2.450528,2.998504,-0.392085,0.000000,0.666601,0.161561,0.197688,-0.025850,0.098021,0.074963,-0.098021,-0.02
outbound_extremo,4,1,365,54,110379049.91,12.869850,8.265652,2.357752,2.623686,-0.377240,0.000000,0.642249,0.183200,0.203863,-0.029312,0.094310,0.065592,-0.094310,0.00
outbound_extremo,4,7,365,54,110379049.91,12.869850,8.265652,2.357752,2.623686,-0.377240,0.000000,0.642249,0.183200,0.203863,-0.029312,0.094310,0.065592,-0.094310,0.00
outbound_extremo,4,1,365,55,108257053.18,12.798684,8.060221,2.575132,2.575352,-0.412021,0.000000,0.629770,0.201203,0.201220,-0.032192,0.103005,0.064384,-0.103005,0.00
outbound_extremo,4,7,365,55,108257053.18,12.798684,8.060221,2.575132,2.575352,-0.412021,0.000000,0.629770,0.201203,0.201220,-0.032192,0.103005,0.064384,-0.103005,0.00
outbound_extremo,4,1,365,56,101821571.17,10.401828,6.272021,1.553880,2.824549,-0.248621,0.000000,0.602973,0.149385,0.271543,-0.023902,0.062155,0.070614,-0.062155,0.00
outbound_extremo,4,7,365,56,101821571.17,10.401828,6.272021,1.553880,2.824549,-0.248621,0.000000,0.602973,0.149385,0.271543,-0.023902,0.062155,0.070614,-0.062155,0.00
outbound_extremo,4,1,365,57,98782774.73,16.235014,11.052496,2.424072,3.146298,-0.387852,0.000000,0.680781,0.149311,0.193797,-0.023890,0.096963,0.078657,-0.096963,0.00
outbound_extremo,4,7,365,57,98782774.73,16.253448,11.062831,2.424072,3.154396,-0.387852,0.000000,0.680645,0.149142,0.194076,-0.023863,0.096963,0.078860,-0.096963,-0.01
outbound_extremo,4,1,365,58,107742491.64,15.096694,9.548866,3.011335,3.018308,-0.481814,0.000000,0.632514,0.199470,0.199932,-0.031915,0.120453,0.075458,-0.120453,0.01
outbound_extremo,4,7,365,58,107742491.64,15.096694,9.548866,3.011335,3.018308,-0.481814,0.000000,0.632514,0.199470,0.199932,-0.031915,0.120453,0.075458,-0.120453,0.01
outbound_extremo,4,1,365,59,106176087.50,15.785260,10.375385,3.049733,2.848099,-0.487957,0.000000,0.657283,0.193201,0.180428,-0.030912,0.121989,0.071202,-0.121989,0.00
outbound_extremo,4,7,365,59,106176087.50,15.785260,10.375385,3.049733,2.848099,-0.487957,0.000000,0.657283,0.193201,0.180428,-0.030912,0.121989,0.071202,-0.121989,0.00
outbound_extremo,4,1,365,60,96486347.90,23.026270,15.996685,4.405497,3.328968,-0.704879,0.000000,0.694715,0.191325,0.144573,-0.030612,0.176220,0.083224,-0.176220,0.01
outbound_extremo,4,7,365,60,96486347.90,23.435559,16.389391,4.405497,3.345551,-0.704879,0.000000,0.699339,0.187983,0.142755,-0.030077,0.176220,0.083639,-0.176220,0.01
outbound_extremo,4,1,365,61,90090084.43,18.120855,11.874215,3.419333,3.374400,-0.547094,0.000000,0.655279,0.188696,0.186216,-0.030191,0.136773,0.084360,-0.136773,-0.01
outbound_extremo,4,7,365,61,90090084.43,18.120855,11.874215,3.419333,3.374400,-0.547094,0.000000,0.655279,0.188696,0.186216,-0.030191,0.136773,0.084360,-0.136773,-0.01
outbound_extremo,4,1,365,62,105910827.55,9.069842,5.083266,1.531180,2.700385,-0.244989,0.000000,0.560458,0.168821,0.297732,-0.027011,0.061247,0.067510,-0.061247,-0.01
outbound_extremo,4,7,365,62,105910827.55,9.069842,5.083266,1.531180,2.700385,-0.244989,0.000000,0.560458,0.168821,0.297732,-0.027011,0.061247,0.067510,-0.061247,-0.01
outbound_extremo,4,1,365,63,91452148.66,15.031699,9.757463,2.633959,3.061710,-0.421434,0.000000,0.649126,0.175227,0.203684,-0.028036,0.105358,0.076543,-0.105358,0.00
outbound_extremo,4,7,365,63,91452148.66,15.031699,9.757463,2.633959,3.061710,-0.421434,0.000000,0.649126,0.175227,0.203684,-0.028036,0.105358,0.076543,-0.105358,0.00
outbound_extremo,4,1,365,64,119149395.19,11.074998,7.112044,1.872234,2.390277,-0.299558,0.000000,0.642171,0.169051,0.215826,-0.027048,0.074889,0.059757,-0.074889,-0.01
outbound_extremo,4,7,365,64,119149395.19,11.074998,7.112044,1.872234,2.390277,-0.299558,0.000000,0.642171,0.169051,0.215826,-0.027048,0.074889,0.059757,-0.074889,-0.01
outbound_extremo,4,1,365,65,104793169.04,11.674527,7.275172,1.901960,2.801709,-0.304314,0.000000,0.623166,0.162915,0.239985,-0.026066,0.076078,0.070043,-0.076078,0.00
outbound_extremo,4,7,365,65,104793169.04,11.674527,7.275172,1.901960,2.801709,-0.304314,0.000000,0.623166,0.162915,0.239985,-0.026066,0.076078,0.070043,-0.076078,0.00
outbound_extremo,4,1,365,66,121205163.89,18.377882,12.401034,3.901539,2.699555,-0.624247,0.000000,0.674780,0.212295,0.146892,-0.033967,0.156062,0.067489,-0.156062,0.00
outbound_extremo,4,7,365,66,121205163.89,18.399598,12.422750,3.901539,2.699555,-0.624247,0.000000,0.675164,0.212045,0.146718,-0.033927,0.156062,0.067489,-0.156062,-0.01
outbound_extremo,4,1,365,67,92436366.18,18.821589,12.658132,3.247120,3.435877,-0.519539,0.000000,0.672533,0.172521,0.182550,-0.027603,0.129885,0.085897,-0.129885,0.01
outbound_extremo,4,7,365,67,92436366.18,18.821589,12.658132,3.247120,3.435877,-0.519539,0.000000,0.672533,0.172521,0.182550,-0.027603,0.129885,0.085897,-0.129885,0.01
outbound_extremo,4,1,365,68,96773460.90,11.613130,7.072488,1.670737,3.137224,-0.267318,0.000000,0.609008,0.143866,0.270145,-0.023019,0.066829,0.078431,-0.066830,0.00
outbound_extremo,4,7,365,68,96773460.90,11.613130,7.072488,1.670737,3.137224,-0.267318,0.000000,0.609008,0.143866,0.270145,-0.023019,0.066829,0.078431,-0.066830,0.00
outbound_extremo,4,1,365,69,97101908.80,15.305491,10.151536,2.585144,2.982434,-0.413623,0.000000,0.663261,0.168903,0.194860,-0.027024,0.103406,0.074561,-0.103406,-0.01
outbound_extremo,4,7,365,69,97101908.80,15.305491,10.151536,2.585144,2.982434,-0.413623,0.000000,0.663261,0.168903,0.194860,-0.027024,0.103406,0.074561,-0.103406,-0.01
outbound_extremo,4,1,365,70,119965286.74,11.531471,7.189834,2.100268,2.577412,-0.336043,0.000000,0.623497,0.182134,0.223511,-0.029141,0.084011,0.064435,-0.084011,0.00
outbound_extremo,4,7,365,70,119965286.74,11.531471,7.189834,2.100268,2.577412,-0.336043,0.000000,0.623497,0.182134,0.223511,-0.029141,0.084011,0.064435,-0.084011,0.00
outbound_extremo,4,1,365,71,90917166.50,16.420372,11.420302,1.987578,3.330504,-0.318013,0.000000,0.695496,0.121043,0.202828,-0.019367,0.079503,0.083263,-0.079503,0.00
outbound_extremo,4,7,365,71,90917166.50,16.408179,11.403709,1.987578,3.334904,-0.318013,0.000000,0.695002,0.121133,0.203246,-0.019381,0.079503,0.083373,-0.079503,0.00
outbound_extremo,4,1,365,72,99072508.94,18.855343,12.635990,3.789515,3.036160,-0.606323,0.000000,0.670154,0.200978,0.161024,-0.032157,0.151581,0.075904,-0.151581,0.00
outbound_extremo,4,7,365,72,99072508.94,18.899554,12.680201,3.789515,3.036160,-0.606323,0.000000,0.670926,0.200508,0.160647,-0.032081,0.151581,0.075904,-0.151581,0.00
outbound_extremo,4,1,365,73,107286376.38,11.036124,6.829380,1.679155,2.796254,-0.268665,0.000000,0.618820,0.152151,0.253373,-0.024344,0.067166,0.069906,-0.067166,0.00
outbound_extremo,4,7,365,73,107286376.38,11.036124,6.829380,1.679155,2.796254,-0.268665,0.000000,0.618820,0.152151,0.253373,-0.024344,0.067166,0.069906,-0.067166,0.00
outbound_extremo,4,1,365,74,120165793.60,16.020637,11.266662,2.461531,2.686289,-0.393845,0.000000,0.703259,0.153648,0.167677,-0.024584,0.098461,0.067157,-0.098461,0.00
outbound_extremo,4,7,365,74,120165793.60,16.023965,11.266662,2.461531,2.689617,-0.393845,0.000000,0.703113,0.153616,0.167850,-0.024578,0.098461,0.067240,-0.098461,0.00
outbound_extremo,4,1,365,75,123980188.15,11.450821,7.403533,1.914509,2.439099,-0.306322,0.000000,0.646550,0.167194,0.213007,-0.026751,0.076580,0.060977,-0.076580,-0.01
outbound_extremo,4,7,365,75,123980188.15,11.450821,7.403533,1.914509,2.439099,-0.306322,0.000000,0.646550,0.167194,0.213007,-0.026751,0.076580,0.060977,-0.076580,-0.01
outbound_extremo,4,1,365,76,102292747.57,20.350110,13.902827,3.979129,3.104814,-0.636661,0.000000,0.683182,0.195534,0.152570,-0.031285,0.159165,0.077620,-0.159165,-0.01
outbound_extremo,4,7,365,76,102292747.57,20.350110,13.902827,3.979129,3.104814,-0.636661,0.000000,0.683182,0.195534,0.152570,-0.031285,0.159165,0.077620,-0.159165,-0.01
outbound_extremo,4,1,365,77,123165498.50,12.748655,8.612828,2.074166,2.393527,-0.331866,0.000000,0.675587,0.162697,0.187747,-0.026031,0.082967,0.059838,-0.082967,0.00
outbound_extremo,4,7,365,77,123165498.50,12.817388,8.678313,2.074166,2.396775,-0.331866,0.000000,0.677073,0.161824,0.186994,-0.025892,0.082967,0.059919,-0.082967,-0.01
outbound_extremo,4,1,365,78,110728836.57,15.137775,10.331266,2.612764,2.611786,-0.418042,0.000000,0.682482,0.172599,0.172534,-0.027616,0.104511,0.065295,-0.104510,-0.01
outbound_extremo,4,7,365,78,110728836.57,15.336121,10.518776,2.612764,2.622623,-0.418042,0.000000,0.685882,0.170367,0.171010,-0.027259,0.104511,0.065566,-0.104510,0.00
outbound_extremo,4,1,365,79,99200977.27,15.315148,9.747488,3.191179,2.887068,-0.510589,0.000000,0.636461,0.208368,0.188511,-0.033339,0.127647,0.072177,-0.127647,-0.01
outbound_extremo,4,7,365,79,99200977.27,15.522323,9.946600,3.191179,2.895133,-0.510589,0.000000,0.640793,0.205586,0.186514,-0.032894,0.127647,0.072378,-0.127647,0.00
outbound_extremo,4,1,365,80,89909397.26,23.129028,15.836355,4.804835,3.256612,-0.768774,0.000000,0.684696,0.207740,0.140802,-0.033238,0.192193,0.081415,-0.192193,-0.01
outbound_extremo,4,7,365,80,89909397.26,23.129028,15.836355,4.804835,3.256612,-0.768774,0.000000,0.684696,0.207740,0.140802,-0.033238,0.192193,0.081415,-0.192193,-0.01
outbound_extremo,4,1,365,81,112390332.94,14.296815,9.248131,2.557236,2.900605,-0.409158,0.000000,0.646867,0.178868,0.202885,-0.028619,0.102289,0.072515,-0.102289,-0.01
outbound_extremo,4,7,365,81,112390332.94,14.296815,9.248131,2.557236,2.900605,-0.409158,0.000000,0.646867,0.178868,0.202885,-0.028619,0.102289,0.072515,-0.102289,-0.01
outbound_extremo,4,1,365,82,89505487.31,21.316270,14.834690,3.869634,3.231087,-0.619142,0.000000,0.695933,0.181534,0.151578,-0.029046,0.154785,0.080777,-0.154785,0.00
outbound_extremo,4,7,365,82,89505487.31,21.256529,14.774950,3.869634,3.231087,-0.619142,0.000000,0.695078,0.182045,0.152004,-0.029127,0.154785,0.080777,-0.154785,0.00
outbound_extremo,4,1,365,83,95851558.61,24.448075,17.399281,4.407087,3.346842,-0.705134,0.000000,0.711683,0.180263,0.136896,-0.028842,0.176283,0.083671,-0.176284,0.01
outbound_extremo,4,7,365,83,95851558.61,24.455131,17.410510,4.407087,3.342669,-0.705134,0.000000,0.711937,0.180211,0.136686,-0.028834,0.176283,0.083567,-0.176284,0.01
outbound_extremo,4,1,365,84,99073839.55,19.320187,13.211708,3.614313,3.072456,-0.578290,0.000000,0.683829,0.187074,0.159028,-0.029932,0.144573,0.076811,-0.144572,0.00
outbound_extremo,4,7,365,84,99073839.55,19.747099,13.626507,3.614313,3.084568,-0.578290,0.000000,0.690051,0.183030,0.156204,-0.029285,0.144573,0.077114,-0.144572,0.00
outbound_extremo,4,1,365,85,81592127.37,17.021094,11.506399,2.415553,3.485630,-0.386488,0.000000,0.676008,0.141915,0.204783,-0.022706,0.096622,0.087141,-0.096622,0.00
outbound_extremo,4,7,365,85,81592127.37,17.021094,11.506399,2.415553,3.485630,-0.386488,0.000000,0.676008,0.141915,0.204783,-0.022706,0.096622,0.087141,-0.096622,0.00
outbound_extremo,4,1,365,86,101753098.51,18.731514,12.552959,3.789369,2.995486,-0.606299,0.000000,0.670152,0.202299,0.159917,-0.032368,0.151575,0.074887,-0.151575,0.01
outbound_extremo,4,7,365,86,101753098.51,18.884228,12.701741,3.789369,2.999417,-0.606299,0.000000,0.672611,0.200663,0.158832,-0.032106,0.151575,0.074985,-0.151575,0.00
outbound_extremo,4,1,365,87,95966392.58,18.222601,12.276049,3.169130,3.284483,-0.507061,0.000000,0.673672,0.173912,0.180242,-0.027826,0.126765,0.082112,-0.126765,0.00
outbound_extremo,4,7,365,87,95966392.58,18.185628,12.239075,3.169130,3.284483,-0.507061,0.000000,0.673008,0.174266,0.180609,-0.027883,0.126765,0.082112,-0.126765,0.00
outbound_extremo,4,1,365,88,88060059.49,19.241819,13.880113,2.494944,3.265953,-0.399191,0.000000,0.721351,0.129663,0.169732,-0.020746,0.099798,0.081649,-0.099798,0.00
outbound_extremo,4,7,365,88,88060059.49,19.547780,14.181533,2.494944,3.270495,-0.399191,0.000000,0.725480,0.127633,0.167308,-0.020421,0.099798,0.081762,-0.099798,0.00
outbound_extremo,4,1,365,89,104034680.17,10.394583,6.255558,1.412099,2.952861,-0.225936,0.000000,0.601809,0.135850,0.284077,-0.021736,0.056484,0.073822,-0.056484,0.00
outbound_extremo,4,7,365,89,104034680.17,10.394583,6.255558,1.412099,2.952861,-0.225936,0.000000,0.601809,0.135850,0.284077,-0.021736,0.056484,0.073822,-0.056484,0.00
outbound_extremo,4,1,365,90,94345678.74,14.794008,9.360135,2.627904,3.226433,-0.420464,0.000000,0.632698,0.177633,0.218091,-0.028421,0.105116,0.080661,-0.105116,0.00
outbound_extremo,4,7,365,90,94345678.74,14.794008,9.360135,2.627904,3.226433,-0.420464,0.000000,0.632698,0.177633,0.218091,-0.028421,0.105116,0.080661,-0.105116,0.00
outbound_extremo,4,1,365,91,91033052.95,17.878643,11.613453,3.739344,3.124140,-0.598295,0.000000,0.649571,0.209151,0.174741,-0.033464,0.149574,0.078103,-0.149574,-0.01
outbound_extremo,4,7,365,91,91033052.95,17.921257,11.656066,3.739344,3.124140,-0.598295,0.000000,0.650405,0.208654,0.174326,-0.033385,0.149574,0.078103,-0.149574,-0.01
outbound_extremo,4,1,365,92,96891085.09,13.008685,8.189411,2.041378,3.104517,-0.326620,0.000000,0.629534,0.156924,0.238650,-0.025108,0.081655,0.077613,-0.081655,0.00
outbound_extremo,4,7,365,92,96891085.09,13.008685,8.189411,2.041378,3.104517,-0.326620,0.000000,0.629534,0.156924,0.238650,-0.025108,0.081655,0.077613,-0.081655,0.00
outbound_extremo,4,1,365,93,111120867.20,18.200487,12.654899,3.092198,2.948141,-0.494751,0.000000,0.695306,0.169896,0.161981,-0.027183,0.123688,0.073704,-0.123688,0.00
outbound_extremo,4,7,365,93,111120867.20,18.308567,12.759379,3.092198,2.951741,-0.494751,0.000000,0.696908,0.168893,0.161222,-0.027023,0.123688,0.073794,-0.123688,0.00
outbound_extremo,4,1,365,94,112118534.10,16.813177,10.883303,4.031118,2.543736,-0.644979,0.000000,0.647308,0.239759,0.151294,-0.038362,0.161245,0.063593,-0.161245,0.01
outbound_extremo,4,7,365,94,112118534.10,16.909490,10.979615,4.031118,2.543736,-0.644979,0.000000,0.649317,0.238394,0.150432,-0.038143,0.161245,0.063593,-0.161245,0.00
outbound_extremo,4,1,365,95,108767558.40,11.318503,7.034921,1.850985,2.728755,-0.296157,0.000000,0.621542,0.163536,0.241088,-0.026166,0.074039,0.068219,-0.074039,0.01
outbound_extremo,4,7,365,95,108767558.40,11.318503,7.034921,1.850985,2.728755,-0.296157,0.000000,0.621542,0.163536,0.241088,-0.026166,0.074039,0.068219,-0.074039,0.01
outbound_extremo,4,1,365,96,106748658.91,19.862556,13.538914,4.084363,2.892776,-0.653498,0.000000,0.681630,0.205631,0.145640,-0.032901,0.163375,0.072319,-0.163374,0.00
outbound_extremo,4,7,365,96,106748658.91,19.785138,13.461496,4.084363,2.892776,-0.653498,0.000000,0.680384,0.206436,0.146210,-0.033030,0.163375,0.072319,-0.163374,0.00
outbound_extremo,4,1,365,97,117396905.08,18.922639,12.734656,4.105427,2.739425,-0.656868,0.000000,0.672985,0.216958,0.144770,-0.034713,0.164217,0.068486,-0.164217,0.00
outbound_extremo,4,7,365,97,117396905.08,18.926047,12.734656,4.105427,2.742832,-0.656868,0.000000,0.672864,0.216919,0.144924,-0.034707,0.164217,0.068571,-0.164217,0.00
outbound_extremo,4,1,365,98,109798459.00,16.000662,10.866528,2.473363,3.056509,-0.395738,0.000000,0.679130,0.154579,0.191024,-0.024733,0.098935,0.076413,-0.098934,0.01
outbound_extremo,4,7,365,98,109798459.00,16.495361,11.346656,2.473363,3.071081,-0.395738,0.000000,0.687869,0.149943,0.186178,-0.023991,0.098935,0.076777,-0.098934,0.02
outbound_extremo,4,1,365,99,106139369.15,11.701082,7.176319,1.806423,3.007367,-0.289028,0.000000,0.613304,0.154381,0.257016,-0.024701,0.072257,0.075184,-0.072257,-0.01
outbound_extremo,4,7,365,99,106139369.15,11.701082,7.176319,1.806423,3.007367,-0.289028,0.000000,0.613304,0.154381,0.257016,-0.024701,0.072257,0.075184,-0.072257,-0.01
outbound_extremo,4,1,365,100,105937849.27,9.959159,5.906848,1.484395,2.805418,-0.237503,0.000000,0.593107,0.149048,0.281692,-0.023848,0.059376,0.070135,-0.059376,-0.01
outbound_extremo,4,7,365,100,105937849.27,9.959159,5.906848,1.484395,2.805418,-0.237503,0.000000,0.593107,0.149048,0.281692,-0.023848,0.059376,0.070135,-0.059376,-0.01
outbound_extremo,4,1,365,101,102301750.14,13.774889,8.727436,2.368847,3.057621,-0.379015,0.000000,0.633576,0.171968,0.221971,-0.027515,0.094754,0.076441,-0.094754,0.00
outbound_extremo,4,7,365,101,102301750.14,13.774889,8.727436,2.368847,3.057621,-0.379015,0.000000,0.633576,0.171968,0.221971,-0.027515,0.094754,0.076441,-0.094754,0.00
outbound_extremo,4,1,365,102,111635195.51,13.198065,8.596562,2.159349,2.787651,-0.345496,0.000000,0.651350,0.163611,0.211217,-0.026178,0.086374,0.069691,-0.086374,0.01
outbound_extremo,4,7,365,102,111635195.51,13.213551,8.606536,2.165910,2.787651,-0.346546,0.000000,0.651342,0.163916,0.210969,-0.026227,0.086636,0.069691,-0.086636,0.01
outbound_extremo,4,1,365,103,120558261.18,22.791784,16.325234,4.534423,2.657636,-0.725507,0.000000,0.716277,0.198950,0.116605,-0.031832,0.181377,0.066441,-0.181377,0.01
outbound_extremo,4,7,365,103,120558261.18,23.047409,16.574222,4.534423,2.664272,-0.725507,0.000000,0.719136,0.196743,0.115600,-0.031479,0.181377,0.066607,-0.181377,0.01
outbound_extremo,4,1,365,104,115556470.90,19.454319,13.527335,3.751015,2.776132,-0.600162,0.000000,0.695338,0.192811,0.142700,-0.030850,0.150041,0.069403,-0.150040,0.01
outbound_extremo,4,7,365,104,115556470.90,19.457780,13.527335,3.751015,2.779593,-0.600162,0.000000,0.695215,0.192777,0.142853,-0.030844,0.150041,0.069490,-0.150040,0.01
outbound_extremo,4,1,365,105,103799162.17,14.359513,9.991640,1.873828,2.793857,-0.299813,0.000000,0.695820,0.130494,0.194565,-0.020879,0.074953,0.069846,-0.074953,0.00
